Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
,2017-06-01,48.59404018512982,25.329792500882558,23.963267817905866,13.438831743422499,7.708373490624497,20.40825364281601,3.325324156923178,-12.408802491869382,130.35908104583507
2017-18,2017-09-01,46.29077667288634,25.56524073216074,25.482798845820202,14.201439604025541,7.88976818207583,20.31069588577845,3.2429065612159422,-11.746019997344058,131.23760648661897
,2017-12-01,44.932308712536376,23.375228946148955,25.77326903427425,13.712821442675798,7.89925807155383,20.31069588577845,3.2429065612159422,-11.746019997344058,127.50046865683953
,2018-03-01,46.665903631299535,21.553024033073754,25.099804581142564,12.818655723937638,7.9605259964752735,19.869159018696315,3.172408592493859,-11.490671736532235,125.64880984058671
,2018-06-01,45.773161370256105,25.824097720200903,24.720396749502132,13.781493363737042,8.061125535252588,20.08992745223738,3.207657576854904,-11.618345866938148,129.83951390110292
2018-19,2018-09-01,45.4487903184592,27.154685864092077,25.54955631479162,13.493276113197105,8.309338321600604,18.92071082622908,3.3439375499795907,-12.44845054037825,129.771844767971
,2018-12-01,43.744367337598916,23.139318224161382,26.256741521729705,14.302962100312026,8.10341547253704,18.92071082622908,3.343937549979589,-12.448450540378248,125.3630024921695
,2019-03-01,46.35537823978514,21.72329367632074,24.57346755434119,13.15471721976696,7.914903081143781,18.509391025658886,3.2712432554148143,-12.177832050370029,123.3245620020615
,2019-06-01,43.798161833669894,26.156787976265896,24.616476523276244,14.894710467435768,8.222014415004512,18.715050925943984,3.3075904026972025,-12.313141295374146,127.39765124891935
2019-20,2019-09-01,43.661296130142986,25.94336845239092,25.68483560046373,13.940909072803404,8.030962953619285,18.259796763233734,3.3910069340881788,-10.684758566570626,128.2274173401716
,2019-12-01,42.30214295421492,23.523251307425415,26.307067359375118,13.52848755780282,8.021362177348081,18.259796763233734,3.3910069340881788,-10.684758566570626,124.64835648691766
,2020-03-01,44.21946918309261,22.686449997529397,24.336603938100588,12.724261185271276,7.908296209665059,18.061320711459455,3.3541481630654815,-10.568619886499203,122.72192950168464
,2020-06-01,41.854757323992004,26.810825999172675,17.796267131299523,13.376155461818415,7.937981534203876,18.06132071145945,3.3541481630654806,-10.5686198864992,118.62283643851222
2020-21,2020-09-01,42.14044481315097,26.8916411376784,20.940673038089756,12.352813336043946,8.210302470448813,19.7243573766394,3.367003323193158,-16.096466747944458,117.53076874729997
,2020-12-01,39.10115355828911,24.320207818255973,23.42980869937293,11.56278067998141,8.338304040274856,19.7243573766394,3.3670033231931575,-16.096466747944458,113.7471487480624
,2021-03-01,40.71077408059027,22.431100304342195,22.938845944974634,12.347803405137205,8.13925901939686,19.295566998886375,3.293807598775917,-15.746543557771762,113.41061379433168
,2021-06-01,41.332310343268915,27.28646330815534,23.699196403235852,12.53862353393847,8.304433401297894,19.509962187762888,3.3304054609845357,-15.921505152858108,120.07988948578578
2021-22,2021-09-01,40.88063575561928,29.826016837411096,19.27965087804518,12.806792960841747,8.171599742607892,19.923231942926964,3.43281684163183,-16.09646674794446,118.22427821113952
,2021-12-01,37.216932660093,26.068290143427316,23.259829148077674,11.997158154377852,8.319198250066528,19.92323194292696,3.4328168416318308,-16.096466747944458,114.12099039265671
,2022-03-01,39.92060898802589,23.157721550599675,22.314706422015558,12.250310660223484,7.936469296384117,19.490118205037245,3.3581903885528757,-15.746543557771759,112.68158195306708
,2022-06-01,39.555752765398516,27.299048331319366,23.073601537726848,12.275659457286512,8.168488253915905,19.7066750739821,3.395503615092355,-15.921505152858106,117.5532238818635
2022-23,2022-09-01,40.266073449413625,27.603608538831313,23.821887741821598,12.293605010091454,8.11936547058809,20.73217117692095,3.432816841631829,-16.09646674794446,120.1730614813544
,2022-12-01,34.86309022912955,25.948471945825325,24.345514193068514,12.025623400607907,8.191638638521662,20.732171176920946,3.4328168416318308,-16.096466747944458,113.44285967776126
,2023-03-01,38.33003489361048,23.63816143231417,23.1828529062535,11.887864052604552,8.040234487695319,20.28147180350962,3.3581903885528748,-15.746543557771759,112.97226640676877
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"Source: Department of Climate Change, Energy, the Environment and Water",,,,,,,,,,
